Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID
1507,1989,1988-10-20T00:00:00,19,6.5,9,5
1508,1989,1988-10-20T00:00:00,72,6.5,9,5
1509,1989,1988-10-20T00:00:00,109,6.5,9,5
1510,1989,1988-10-20T00:00:00,36,6.5,9,5
1511,1989,1988-10-20T00:00:00,73,6.5,9,5
1512,1989,1988-10-20T00:00:00,126,6.5,9,5
1513,1989,1988-10-20T00:00:00,37,6.5,9,5
1514,1989,1988-10-20T00:00:00,90,6.5,9,5
1515,1989,1988-10-20T00:00:00,127,6.5,9,5
1516,1989,1988-10-20T00:00:00,2,6.5,9,5
1517,1989,1988-10-20T00:00:00,53,6.5,9,5
1518,1989,1988-10-20T00:00:00,92,6.5,9,5
1519,1989,1988-10-20T00:00:00,17,6.5,9,5
1520,1989,1988-10-20T00:00:00,56,6.5,9,5
1521,1989,1988-10-20T00:00:00,107,6.5,9,5
1522,1989,1988-10-20T00:00:00,20,6.5,9,5
1523,1989,1988-10-20T00:00:00,71,6.5,9,5
1524,1989,1988-10-20T00:00:00,110,6.5,9,5
1525,1989,1988-10-20T00:00:00,35,6.5,9,5
1526,1989,1988-10-20T00:00:00,74,6.5,9,5
1527,1989,1988-10-20T00:00:00,125,6.5,9,5
1528,1989,1988-10-20T00:00:00,38,6.5,9,5
1529,1989,1988-10-20T00:00:00,89,6.5,9,5
1530,1989,1988-10-20T00:00:00,128,6.5,9,5
1531,1989,1988-10-20T00:00:00,3,6.5,9,5
1532,1989,1988-10-20T00:00:00,52,6.5,9,5
1533,1989,1988-10-20T00:00:00,93,6.5,9,5
1534,1989,1988-10-20T00:00:00,16,6.5,9,5
1535,1989,1988-10-20T00:00:00,57,6.5,9,5
1536,1989,1988-10-20T00:00:00,106,6.5,9,5
1537,1989,1988-10-20T00:00:00,21,6.5,9,5
1538,1989,1988-10-20T00:00:00,70,6.5,9,5
1539,1989,1988-10-20T00:00:00,111,6.5,9,5
1540,1989,1988-10-20T00:00:00,34,6.5,9,5
1541,1989,1988-10-20T00:00:00,75,6.5,9,5
1542,1989,1988-10-20T00:00:00,124,6.5,9,5
1543,1989,1988-10-20T00:00:00,39,6.5,9,5
1544,1989,1988-10-20T00:00:00,88,6.5,9,5
1545,1989,1988-10-20T00:00:00,129,6.5,9,5
1546,1989,1988-11-04T00:00:00,7,25,8,4
1547,1989,1988-11-04T00:00:00,48,25,8,4
1548,1989,1988-11-04T00:00:00,97,25,8,4
1549,1989,1988-11-04T00:00:00,12,25,8,4
1550,1989,1988-11-04T00:00:00,61,25,8,4
1551,1989,1988-11-04T00:00:00,102,25,8,4
1552,1989,1988-11-04T00:00:00,25,25,8,4
1553,1989,1988-11-04T00:00:00,66,25,8,4
1554,1989,1988-11-04T00:00:00,115,25,8,4
1555,1989,1988-11-04T00:00:00,30,25,8,4
1556,1989,1988-11-04T00:00:00,79,25,8,4
1557,1989,1988-11-04T00:00:00,120,25,8,4
1558,1989,1988-11-04T00:00:00,43,25,8,4
1559,1989,1988-11-04T00:00:00,84,25,8,4
1560,1989,1988-11-04T00:00:00,133,25,8,4
1561,1989,1988-11-04T00:00:00,8,25,8,4
1562,1989,1988-11-04T00:00:00,47,25,8,4
1563,1989,1988-11-04T00:00:00,98,25,8,4
1564,1989,1988-11-04T00:00:00,11,25,8,4
1565,1989,1988-11-04T00:00:00,62,25,8,4
1566,1989,1988-11-04T00:00:00,101,25,8,4
1567,1989,1988-11-04T00:00:00,26,25,8,4
1568,1989,1988-11-04T00:00:00,65,25,8,4
1569,1989,1988-11-04T00:00:00,116,25,8,4
1570,1989,1988-11-04T00:00:00,29,25,8,4
1571,1989,1988-11-04T00:00:00,80,25,8,4
1572,1989,1988-11-04T00:00:00,119,25,8,4
1573,1989,1988-11-04T00:00:00,44,25,8,4
1574,1989,1988-11-04T00:00:00,83,25,8,4
1575,1989,1988-11-04T00:00:00,134,25,8,4
1576,1989,1988-11-04T00:00:00,9,25,8,4
1577,1989,1988-11-04T00:00:00,46,25,8,4
1578,1989,1988-11-04T00:00:00,99,25,8,4
1579,1989,1988-11-04T00:00:00,10,25,8,4
1580,1989,1988-11-04T00:00:00,63,25,8,4
1581,1989,1988-11-04T00:00:00,100,25,8,4
1582,1989,1988-11-04T00:00:00,27,25,8,4
1583,1989,1988-11-04T00:00:00,64,25,8,4
1584,1989,1988-11-04T00:00:00,117,25,8,4
1585,1989,1988-11-04T00:00:00,28,25,8,4
1586,1989,1988-11-04T00:00:00,81,25,8,4
1587,1989,1988-11-04T00:00:00,118,25,8,4
1588,1989,1988-11-04T00:00:00,45,25,8,4
1589,1989,1988-11-04T00:00:00,82,25,8,4
1590,1989,1988-11-04T00:00:00,135,25,8,4
1591,1990,1998-07-19T00:00:00,6,6.5,1,2
1592,1990,1998-07-19T00:00:00,49,6.5,1,2
1593,1990,1998-07-19T00:00:00,96,6.5,1,2
1594,1990,1998-07-19T00:00:00,13,6.5,1,2
1595,1990,1998-07-19T00:00:00,60,6.5,1,2
1596,1990,1998-07-19T00:00:00,103,6.5,1,2
1597,1990,1998-07-19T00:00:00,24,6.5,1,2
1598,1990,1998-07-19T00:00:00,67,6.5,1,2
1599,1990,1998-07-19T00:00:00,114,6.5,1,2
1600,1990,1998-07-19T00:00:00,31,6.5,1,2
1601,1990,1998-07-19T00:00:00,78,6.5,1,2
1602,1990,1998-07-19T00:00:00,121,6.5,1,2
1603,1990,1998-07-19T00:00:00,42,6.5,1,2
1604,1990,1998-07-19T00:00:00,85,6.5,1,2
1605,1990,1998-07-19T00:00:00,132,6.5,1,2
1606,1990,1989-07-25T00:00:00,5,6.5,1,2
1607,1990,1989-07-25T00:00:00,50,6.5,1,2
1608,1990,1989-07-25T00:00:00,95,6.5,1,2
1609,1990,1989-07-25T00:00:00,14,6.5,1,2
1610,1990,1989-07-25T00:00:00,59,6.5,1,2
1611,1990,1989-07-25T00:00:00,104,6.5,1,2
1612,1990,1989-07-25T00:00:00,23,6.5,1,2
1613,1990,1989-07-25T00:00:00,68,6.5,1,2
1614,1990,1989-07-25T00:00:00,113,6.5,1,2
1615,1990,1989-07-25T00:00:00,32,6.5,1,2
1616,1990,1989-07-25T00:00:00,77,6.5,1,2
1617,1990,1989-07-25T00:00:00,122,6.5,1,2
1618,1990,1989-07-25T00:00:00,41,6.5,1,2
1619,1990,1989-07-25T00:00:00,86,6.5,1,2
1620,1990,1989-07-25T00:00:00,131,6.5,1,2
1621,1990,1989-08-25T00:00:00,3,6.5,1,2
1622,1990,1989-08-25T00:00:00,52,6.5,1,2
1623,1990,1989-08-25T00:00:00,93,6.5,1,2
1624,1990,1989-08-25T00:00:00,16,6.5,1,2
1625,1990,1989-08-25T00:00:00,57,6.5,1,2
1626,1990,1989-08-25T00:00:00,106,6.5,1,2
1627,1990,1989-08-25T00:00:00,21,6.5,1,2
1628,1990,1989-08-25T00:00:00,70,6.5,1,2
1629,1990,1989-08-25T00:00:00,111,6.5,1,2
1630,1990,1989-08-25T00:00:00,34,6.5,1,2
1631,1990,1989-08-25T00:00:00,75,6.5,1,2
1632,1990,1989-08-25T00:00:00,124,6.5,1,2
1633,1990,1989-08-25T00:00:00,39,6.5,1,2
1634,1990,1989-08-25T00:00:00,88,6.5,1,2
1635,1990,1989-08-25T00:00:00,129,6.5,1,2
1636,1990,1989-09-19T00:00:00,1,25,8,4
1637,1990,1989-09-19T00:00:00,54,25,8,4
1638,1990,1989-09-19T00:00:00,91,25,8,4
1639,1990,1989-09-19T00:00:00,18,25,8,4
1640,1990,1989-09-19T00:00:00,55,25,8,4
1641,1990,1989-09-19T00:00:00,108,25,8,4
1642,1990,1989-09-19T00:00:00,19,25,8,4
1643,1990,1989-09-19T00:00:00,72,25,8,4
1644,1990,1989-09-19T00:00:00,109,25,8,4
1645,1990,1989-09-19T00:00:00,36,25,8,4
1646,1990,1989-09-19T00:00:00,73,25,8,4
1647,1990,1989-09-19T00:00:00,126,25,8,4
1648,1990,1989-09-19T00:00:00,37,25,8,4
1649,1990,1989-09-19T00:00:00,90,25,8,4
1650,1990,1989-09-19T00:00:00,127,25,8,4
1651,1990,1989-09-19T00:00:00,2,25,8,4
1652,1990,1989-09-19T00:00:00,53,25,8,4
1653,1990,1989-09-19T00:00:00,92,25,8,4
1654,1990,1989-09-19T00:00:00,17,25,8,4
1655,1990,1989-09-19T00:00:00,56,25,8,4
1656,1990,1989-09-19T00:00:00,107,25,8,4
1657,1990,1989-09-19T00:00:00,20,25,8,4
1658,1990,1989-09-19T00:00:00,71,25,8,4
1659,1990,1989-09-19T00:00:00,110,25,8,4
1660,1990,1989-09-19T00:00:00,35,25,8,4
1661,1990,1989-09-19T00:00:00,74,25,8,4
1662,1990,1989-09-19T00:00:00,125,25,8,4
1663,1990,1989-09-19T00:00:00,38,25,8,4
1664,1990,1989-09-19T00:00:00,89,25,8,4
1665,1990,1989-09-19T00:00:00,128,25,8,4
1666,1990,1989-09-19T00:00:00,3,25,8,4
1667,1990,1989-09-19T00:00:00,52,25,8,4
1668,1990,1989-09-19T00:00:00,93,25,8,4
1669,1990,1989-09-19T00:00:00,16,25,8,4
1670,1990,1989-09-19T00:00:00,57,25,8,4
1671,1990,1989-09-19T00:00:00,106,25,8,4
1672,1990,1989-09-19T00:00:00,21,25,8,4
1673,1990,1989-09-19T00:00:00,70,25,8,4
1674,1990,1989-09-19T00:00:00,111,25,8,4
1675,1990,1989-09-19T00:00:00,34,25,8,4
1676,1990,1989-09-19T00:00:00,75,25,8,4
1677,1990,1989-09-19T00:00:00,124,25,8,4
1678,1990,1989-09-19T00:00:00,39,25,8,4
1679,1990,1989-09-19T00:00:00,88,25,8,4
1680,1990,1989-09-19T00:00:00,129,25,8,4
1681,1990,1989-09-19T00:00:00,1,6.5,9,5
1682,1990,1989-09-19T00:00:00,54,6.5,9,5
1683,1990,1989-09-19T00:00:00,91,6.5,9,5
1684,1990,1989-09-19T00:00:00,18,6.5,9,5
1685,1990,1989-09-19T00:00:00,55,6.5,9,5
1686,1990,1989-09-19T00:00:00,108,6.5,9,5
1687,1990,1989-09-19T00:00:00,19,6.5,9,5
1688,1990,1989-09-19T00:00:00,72,6.5,9,5
1689,1990,1989-09-19T00:00:00,109,6.5,9,5
1690,1990,1989-09-19T00:00:00,36,6.5,9,5
1691,1990,1989-09-19T00:00:00,73,6.5,9,5
1692,1990,1989-09-19T00:00:00,126,6.5,9,5
1693,1990,1989-09-19T00:00:00,37,6.5,9,5
1694,1990,1989-09-19T00:00:00,90,6.5,9,5
1695,1990,1989-09-19T00:00:00,127,6.5,9,5
1696,1990,1989-09-19T00:00:00,2,6.5,9,5
1697,1990,1989-09-19T00:00:00,53,6.5,9,5
1698,1990,1989-09-19T00:00:00,92,6.5,9,5
1699,1990,1989-09-19T00:00:00,17,6.5,9,5
1700,1990,1989-09-19T00:00:00,56,6.5,9,5
1701,1990,1989-09-19T00:00:00,107,6.5,9,5
1702,1990,1989-09-19T00:00:00,20,6.5,9,5
1703,1990,1989-09-19T00:00:00,71,6.5,9,5
1704,1990,1989-09-19T00:00:00,110,6.5,9,5
1705,1990,1989-09-19T00:00:00,35,6.5,9,5
1706,1990,1989-09-19T00:00:00,74,6.5,9,5
1707,1990,1989-09-19T00:00:00,125,6.5,9,5
1708,1990,1989-09-19T00:00:00,38,6.5,9,5
1709,1990,1989-09-19T00:00:00,89,6.5,9,5
1710,1990,1989-09-19T00:00:00,128,6.5,9,5
1711,1990,1989-09-19T00:00:00,3,6.5,9,5
1712,1990,1989-09-19T00:00:00,52,6.5,9,5
1713,1990,1989-09-19T00:00:00,93,6.5,9,5
1714,1990,1989-09-19T00:00:00,16,6.5,9,5
1715,1990,1989-09-19T00:00:00,57,6.5,9,5
1716,1990,1989-09-19T00:00:00,106,6.5,9,5
1717,1990,1989-09-19T00:00:00,21,6.5,9,5
1718,1990,1989-09-19T00:00:00,70,6.5,9,5
1719,1990,1989-09-19T00:00:00,111,6.5,9,5
1720,1990,1989-09-19T00:00:00,34,6.5,9,5
1721,1990,1989-09-19T00:00:00,75,6.5,9,5
1722,1990,1989-09-19T00:00:00,124,6.5,9,5
1723,1990,1989-09-19T00:00:00,39,6.5,9,5
1724,1990,1989-09-19T00:00:00,88,6.5,9,5
1725,1990,1989-09-19T00:00:00,129,6.5,9,5
1726,1990,1989-10-26T00:00:00,7,25,8,4
1727,1990,1989-10-26T00:00:00,48,25,8,4
1728,1990,1989-10-26T00:00:00,97,25,8,4
1729,1990,1989-10-26T00:00:00,12,25,8,4
1730,1990,1989-10-26T00:00:00,61,25,8,4
1731,1990,1989-10-26T00:00:00,102,25,8,4
1732,1990,1989-10-26T00:00:00,25,25,8,4
1733,1990,1989-10-26T00:00:00,66,25,8,4
1734,1990,1989-10-26T00:00:00,115,25,8,4
1735,1990,1989-10-26T00:00:00,30,25,8,4
1736,1990,1989-10-26T00:00:00,79,25,8,4
1737,1990,1989-10-26T00:00:00,120,25,8,4
1738,1990,1989-10-26T00:00:00,43,25,8,4
1739,1990,1989-10-26T00:00:00,84,25,8,4
1740,1990,1989-10-26T00:00:00,133,25,8,4
1741,1990,1989-10-26T00:00:00,8,25,8,4
1742,1990,1989-10-26T00:00:00,47,25,8,4
1743,1990,1989-10-26T00:00:00,98,25,8,4
1744,1990,1989-10-26T00:00:00,11,25,8,4
1745,1990,1989-10-26T00:00:00,62,25,8,4
1746,1990,1989-10-26T00:00:00,101,25,8,4
1747,1990,1989-10-26T00:00:00,26,25,8,4
1748,1990,1989-10-26T00:00:00,65,25,8,4
1749,1990,1989-10-26T00:00:00,116,25,8,4
1750,1990,1989-10-26T00:00:00,29,25,8,4
1751,1990,1989-10-26T00:00:00,80,25,8,4
1752,1990,1989-10-26T00:00:00,119,25,8,4
1753,1990,1989-10-26T00:00:00,44,25,8,4
1754,1990,1989-10-26T00:00:00,83,25,8,4
1755,1990,1989-10-26T00:00:00,134,25,8,4
1756,1990,1989-10-26T00:00:00,9,25,8,4
1757,1990,1989-10-26T00:00:00,46,25,8,4
1758,1990,1989-10-26T00:00:00,99,25,8,4
1759,1990,1989-10-26T00:00:00,10,25,8,4
1760,1990,1989-10-26T00:00:00,63,25,8,4
1761,1990,1989-10-26T00:00:00,100,25,8,4
1762,1990,1989-10-26T00:00:00,27,25,8,4
1763,1990,1989-10-26T00:00:00,64,25,8,4
1764,1990,1989-10-26T00:00:00,117,25,8,4
1765,1990,1989-10-26T00:00:00,28,25,8,4
1766,1990,1989-10-26T00:00:00,81,25,8,4
1767,1990,1989-10-26T00:00:00,118,25,8,4
1768,1990,1989-10-26T00:00:00,45,25,8,4
1769,1990,1989-10-26T00:00:00,82,25,8,4
1770,1990,1989-10-26T00:00:00,135,25,8,4
1771,1990,1989-10-26T00:00:00,7,6.5,9,5
1772,1990,1989-10-26T00:00:00,48,6.5,9,5
1773,1990,1989-10-26T00:00:00,97,6.5,9,5
1774,1990,1989-10-26T00:00:00,12,6.5,9,5
1775,1990,1989-10-26T00:00:00,61,6.5,9,5
1776,1990,1989-10-26T00:00:00,102,6.5,9,5
1777,1990,1989-10-26T00:00:00,25,6.5,9,5
1778,1990,1989-10-26T00:00:00,66,6.5,9,5
1779,1990,1989-10-26T00:00:00,115,6.5,9,5
1780,1990,1989-10-26T00:00:00,30,6.5,9,5
1781,1990,1989-10-26T00:00:00,79,6.5,9,5
1782,1990,1989-10-26T00:00:00,120,6.5,9,5
1783,1990,1989-10-26T00:00:00,43,6.5,9,5
1784,1990,1989-10-26T00:00:00,84,6.5,9,5
1785,1990,1989-10-26T00:00:00,133,6.5,9,5
1786,1990,1989-10-26T00:00:00,8,6.5,9,5
1787,1990,1989-10-26T00:00:00,47,6.5,9,5
1788,1990,1989-10-26T00:00:00,98,6.5,9,5
1789,1990,1989-10-26T00:00:00,11,6.5,9,5
1790,1990,1989-10-26T00:00:00,62,6.5,9,5
1791,1990,1989-10-26T00:00:00,101,6.5,9,5
1792,1990,1989-10-26T00:00:00,26,6.5,9,5
1793,1990,1989-10-26T00:00:00,65,6.5,9,5
1794,1990,1989-10-26T00:00:00,116,6.5,9,5
1795,1990,1989-10-26T00:00:00,29,6.5,9,5
1796,1990,1989-10-26T00:00:00,80,6.5,9,5
1797,1990,1989-10-26T00:00:00,119,6.5,9,5
1798,1990,1989-10-26T00:00:00,44,6.5,9,5
1799,1990,1989-10-26T00:00:00,83,6.5,9,5
1800,1990,1989-10-26T00:00:00,134,6.5,9,5
1801,1990,1989-10-26T00:00:00,9,6.5,9,5
1802,1990,1989-10-26T00:00:00,46,6.5,9,5
1803,1990,1989-10-26T00:00:00,99,6.5,9,5
1804,1990,1989-10-26T00:00:00,10,6.5,9,5
1805,1990,1989-10-26T00:00:00,63,6.5,9,5
1806,1990,1989-10-26T00:00:00,100,6.5,9,5
1807,1990,1989-10-26T00:00:00,27,6.5,9,5
1808,1990,1989-10-26T00:00:00,64,6.5,9,5
1809,1990,1989-10-26T00:00:00,117,6.5,9,5
1810,1990,1989-10-26T00:00:00,28,6.5,9,5
1811,1990,1989-10-26T00:00:00,81,6.5,9,5
1812,1990,1989-10-26T00:00:00,118,6.5,9,5
1813,1990,1989-10-26T00:00:00,45,6.5,9,5
1814,1990,1989-10-26T00:00:00,82,6.5,9,5
1815,1990,1989-10-26T00:00:00,135,6.5,9,5
1816,1990,1990-03-27T00:00:00,4,6.5,9,5
1817,1990,1990-03-27T00:00:00,51,6.5,9,5
1818,1990,1990-03-27T00:00:00,94,6.5,9,5
1819,1990,1990-03-27T00:00:00,15,6.5,9,5
1820,1990,1990-03-27T00:00:00,58,6.5,9,5
1821,1990,1990-03-27T00:00:00,105,6.5,9,5
1822,1990,1990-03-27T00:00:00,22,6.5,9,5
1823,1990,1990-03-27T00:00:00,69,6.5,9,5
1824,1990,1990-03-27T00:00:00,112,6.5,9,5
1825,1990,1990-03-27T00:00:00,33,6.5,9,5
1826,1990,1990-03-27T00:00:00,76,6.5,9,5
1827,1990,1990-03-27T00:00:00,123,6.5,9,5
1828,1990,1990-03-27T00:00:00,40,6.5,9,5
1829,1990,1990-03-27T00:00:00,87,6.5,9,5
1830,1990,1990-03-27T00:00:00,130,6.5,9,5
1831,1990,1990-03-27T00:00:00,5,6.5,9,5
1832,1990,1990-03-27T00:00:00,50,6.5,9,5
1833,1990,1990-03-27T00:00:00,95,6.5,9,5
1834,1990,1990-03-27T00:00:00,14,6.5,9,5
1835,1990,1990-03-27T00:00:00,59,6.5,9,5
1836,1990,1990-03-27T00:00:00,104,6.5,9,5
1837,1990,1990-03-27T00:00:00,23,6.5,9,5
1838,1990,1990-03-27T00:00:00,68,6.5,9,5
1839,1990,1990-03-27T00:00:00,113,6.5,9,5
1840,1990,1990-03-27T00:00:00,32,6.5,9,5
1841,1990,1990-03-27T00:00:00,77,6.5,9,5
1842,1990,1990-03-27T00:00:00,122,6.5,9,5
1843,1990,1990-03-27T00:00:00,41,6.5,9,5
1844,1990,1990-03-27T00:00:00,86,6.5,9,5
1845,1990,1990-03-27T00:00:00,131,6.5,9,5
1846,1990,1990-03-27T00:00:00,6,6.5,9,5
1847,1990,1990-03-27T00:00:00,49,6.5,9,5
1848,1990,1990-03-27T00:00:00,96,6.5,9,5
1849,1990,1990-03-27T00:00:00,13,6.5,9,5
1850,1990,1990-03-27T00:00:00,60,6.5,9,5
1851,1990,1990-03-27T00:00:00,103,6.5,9,5
1852,1990,1990-03-27T00:00:00,24,6.5,9,5
1853,1990,1990-03-27T00:00:00,67,6.5,9,5
1854,1990,1990-03-27T00:00:00,114,6.5,9,5
1855,1990,1990-03-27T00:00:00,31,6.5,9,5
1856,1990,1990-03-27T00:00:00,78,6.5,9,5
1857,1990,1990-03-27T00:00:00,121,6.5,9,5
1858,1990,1990-03-27T00:00:00,42,6.5,9,5
1859,1990,1990-03-27T00:00:00,85,6.5,9,5
1860,1990,1990-03-27T00:00:00,132,6.5,9,5
1861,1997,1996-09-27T00:00:00,7,25,8,4
1862,1997,1996-09-27T00:00:00,48,25,8,4
1863,1997,1996-09-27T00:00:00,97,25,8,4
1864,1997,1996-09-27T00:00:00,12,25,8,4
1865,1997,1996-09-27T00:00:00,61,25,8,4
1866,1997,1996-09-27T00:00:00,102,25,8,4
1867,1997,1996-09-27T00:00:00,25,25,8,4
1868,1997,1996-09-27T00:00:00,66,25,8,4
1869,1997,1996-09-27T00:00:00,115,25,8,4
1870,1997,1996-09-27T00:00:00,30,25,8,4
1871,1997,1996-09-27T00:00:00,79,25,8,4
1872,1997,1996-09-27T00:00:00,120,25,8,4
1873,1997,1996-09-27T00:00:00,43,25,8,4
1874,1997,1996-09-27T00:00:00,84,25,8,4
1875,1997,1996-09-27T00:00:00,133,25,8,4
1876,1997,1996-09-27T00:00:00,8,25,8,4
1877,1997,1996-09-27T00:00:00,47,25,8,4
1878,1997,1996-09-27T00:00:00,98,25,8,4
1879,1997,1996-09-27T00:00:00,11,25,8,4
1880,1997,1996-09-27T00:00:00,62,25,8,4
1881,1997,1996-09-27T00:00:00,101,25,8,4
1882,1997,1996-09-27T00:00:00,26,25,8,4
1883,1997,1996-09-27T00:00:00,65,25,8,4
1884,1997,1996-09-27T00:00:00,116,25,8,4
1885,1997,1996-09-27T00:00:00,29,25,8,4
1886,1997,1996-09-27T00:00:00,80,25,8,4
1887,1997,1996-09-27T00:00:00,119,25,8,4
1888,1997,1996-09-27T00:00:00,44,25,8,4
1889,1997,1996-09-27T00:00:00,83,25,8,4
1890,1997,1996-09-27T00:00:00,134,25,8,4
1891,1997,1996-09-27T00:00:00,9,25,8,4
1892,1997,1996-09-27T00:00:00,46,25,8,4
1893,1997,1996-09-27T00:00:00,99,25,8,4
1894,1997,1996-09-27T00:00:00,10,25,8,4
1895,1997,1996-09-27T00:00:00,63,25,8,4
1896,1997,1996-09-27T00:00:00,100,25,8,4
1897,1997,1996-09-27T00:00:00,27,25,8,4
1898,1997,1996-09-27T00:00:00,64,25,8,4
1899,1997,1996-09-27T00:00:00,117,25,8,4
1900,1997,1996-09-27T00:00:00,28,25,8,4
1901,1997,1996-09-27T00:00:00,81,25,8,4
1902,1997,1996-09-27T00:00:00,118,25,8,4
1903,1997,1996-09-27T00:00:00,45,25,8,4
1904,1997,1996-09-27T00:00:00,82,25,8,4
1905,1997,1996-09-27T00:00:00,135,25,8,4
1906,1997,1996-10-29T00:00:00,4,25,8,4
1907,1997,1996-10-29T00:00:00,51,25,8,4
1908,1997,1996-10-29T00:00:00,94,25,8,4
1909,1997,1996-10-29T00:00:00,15,25,8,4
1910,1997,1996-10-29T00:00:00,58,25,8,4
1911,1997,1996-10-29T00:00:00,105,25,8,4
1912,1997,1996-10-29T00:00:00,22,25,8,4
1913,1997,1996-10-29T00:00:00,69,25,8,4
1914,1997,1996-10-29T00:00:00,112,25,8,4
1915,1997,1996-10-29T00:00:00,33,25,8,4
1916,1997,1996-10-29T00:00:00,76,25,8,4
1917,1997,1996-10-29T00:00:00,123,25,8,4
1918,1997,1996-10-29T00:00:00,40,25,8,4
1919,1997,1996-10-29T00:00:00,87,25,8,4
1920,1997,1996-10-29T00:00:00,130,25,8,4
1921,1997,1996-10-29T00:00:00,5,25,8,4
1922,1997,1996-10-29T00:00:00,50,25,8,4
1923,1997,1996-10-29T00:00:00,95,25,8,4
1924,1997,1996-10-29T00:00:00,14,25,8,4
1925,1997,1996-10-29T00:00:00,59,25,8,4
1926,1997,1996-10-29T00:00:00,104,25,8,4
1927,1997,1996-10-29T00:00:00,23,25,8,4
1928,1997,1996-10-29T00:00:00,68,25,8,4
1929,1997,1996-10-29T00:00:00,113,25,8,4
1930,1997,1996-10-29T00:00:00,32,25,8,4
1931,1997,1996-10-29T00:00:00,77,25,8,4
1932,1997,1996-10-29T00:00:00,122,25,8,4
1933,1997,1996-10-29T00:00:00,41,25,8,4
1934,1997,1996-10-29T00:00:00,86,25,8,4
1935,1997,1996-10-29T00:00:00,131,25,8,4
1936,1997,1996-10-29T00:00:00,6,25,8,4
1937,1997,1996-10-29T00:00:00,49,25,8,4
1938,1997,1996-10-29T00:00:00,96,25,8,4
1939,1997,1996-10-29T00:00:00,13,25,8,4
1940,1997,1996-10-29T00:00:00,60,25,8,4
1941,1997,1996-10-29T00:00:00,103,25,8,4
1942,1997,1996-10-29T00:00:00,24,25,8,4
1943,1997,1996-10-29T00:00:00,67,25,8,4
1944,1997,1996-10-29T00:00:00,114,25,8,4
1945,1997,1996-10-29T00:00:00,31,25,8,4
1946,1997,1996-10-29T00:00:00,78,25,8,4
1947,1997,1996-10-29T00:00:00,121,25,8,4
1948,1997,1996-10-29T00:00:00,42,25,8,4
1949,1997,1996-10-29T00:00:00,85,25,8,4
1950,1997,1996-10-29T00:00:00,132,25,8,4
1951,1997,1997-04-02T00:00:00,138,25,8,4
1952,1997,1997-04-02T00:00:00,181,25,8,4
1953,1997,1997-04-02T00:00:00,205,25,8,4
1954,1997,1997-04-02T00:00:00,145,25,8,4
1955,1997,1997-04-02T00:00:00,186,25,8,4
1956,1997,1997-04-02T00:00:00,222,25,8,4
1957,1997,1997-04-02T00:00:00,150,25,8,4
1958,1997,1997-04-02T00:00:00,169,25,8,4
1959,1997,1997-04-02T00:00:00,198,25,8,4
1960,1997,1997-04-02T00:00:00,157,25,8,4
1961,1997,1997-04-02T00:00:00,193,25,8,4
1962,1997,1997-04-02T00:00:00,217,25,8,4
1963,1997,1997-04-02T00:00:00,162,25,8,4
1964,1997,1997-04-02T00:00:00,174,25,8,4
1965,1997,1997-04-02T00:00:00,210,25,8,4
1966,1997,1997-04-02T00:00:00,139,25,8,4
1967,1997,1997-04-02T00:00:00,180,25,8,4
1968,1997,1997-04-02T00:00:00,204,25,8,4
1969,1997,1997-04-02T00:00:00,144,25,8,4
1970,1997,1997-04-02T00:00:00,187,25,8,4
1971,1997,1997-04-02T00:00:00,223,25,8,4
1972,1997,1997-04-02T00:00:00,151,25,8,4
1973,1997,1997-04-02T00:00:00,168,25,8,4
1974,1997,1997-04-02T00:00:00,199,25,8,4
1975,1997,1997-04-02T00:00:00,156,25,8,4
1976,1997,1997-04-02T00:00:00,192,25,8,4
1977,1997,1997-04-02T00:00:00,216,25,8,4
1978,1997,1997-04-02T00:00:00,163,25,8,4
1979,1997,1997-04-02T00:00:00,175,25,8,4
1980,1997,1997-04-02T00:00:00,211,25,8,4
1981,1997,1997-04-02T00:00:00,140,25,8,4
1982,1997,1997-04-02T00:00:00,179,25,8,4
1983,1997,1997-04-02T00:00:00,203,25,8,4
1984,1997,1997-04-02T00:00:00,143,25,8,4
1985,1997,1997-04-02T00:00:00,188,25,8,4
1986,1997,1997-04-02T00:00:00,224,25,8,4
1987,1997,1997-04-02T00:00:00,152,25,8,4
1988,1997,1997-04-02T00:00:00,167,25,8,4
1989,1997,1997-04-02T00:00:00,200,25,8,4
1990,1997,1997-04-02T00:00:00,155,25,8,4
1991,1997,1997-04-02T00:00:00,191,25,8,4
1992,1997,1997-04-02T00:00:00,215,25,8,4
1993,1997,1997-04-02T00:00:00,164,25,8,4
1994,1997,1997-04-02T00:00:00,176,25,8,4
1995,1997,1997-04-02T00:00:00,212,25,8,4
1996,1997,1997-04-02T00:00:00,141,25,8,4
1997,1997,1997-04-02T00:00:00,178,25,8,4
1998,1997,1997-04-02T00:00:00,202,25,8,4
1999,1997,1997-04-02T00:00:00,142,25,8,4
2000,1997,1997-04-02T00:00:00,189,25,8,4
2001,1997,1997-04-02T00:00:00,225,25,8,4
2002,1997,1997-04-02T00:00:00,153,25,8,4
2003,1997,1997-04-02T00:00:00,166,25,8,4
2004,1997,1997-04-02T00:00:00,201,25,8,4
2005,1997,1997-04-02T00:00:00,154,25,8,4
