Ertrag_ID,Versuchsjahr,Parzelle_ID,Ernte_ID,Hp_Parzelle,Hp_Frischmasse,Hp_Trockenmasse,Hp_TM_Gehalt_Mittel,Np_Parzelle,Np_Frischmasse,Np_Trockenmasse,Np_TM_Gehalt_Mittel,Parzellengroeße,TKG
248,1986,68,248,13.9,57.9166666666667,51.4879166666667,88.9,11.6,48.3333333333333,37.3616666666667,77.3,24,31.2
249,1986,113,249,12.6,52.5,46.6725,88.9,9.2,38.3333333333333,29.6316666666667,77.3,24,31.2
250,1986,32,250,10.4,43.3333333333333,38.5666666666667,89,11.4,47.5,38,80,24,31.7
251,1986,77,251,11.5,47.9166666666667,42.6458333333333,89,11.4,47.5,38,80,24,31.4
252,1986,122,252,12.6,52.5,46.725,89,10.1,42.0833333333333,33.6666666666667,80,24,31.6
253,1986,41,253,11.2,46.6666666666667,41.44,88.8,12.1,50.4166666666667,39.0729166666667,77.5,24,28.5
254,1986,86,254,9.7,40.4166666666667,35.89,88.8,12.3,51.25,39.71875,77.5,24,28.8
255,1986,131,255,13.3,55.4166666666667,49.21,88.8,11.9,49.5833333333333,38.4270833333333,77.5,24,28.7
256,1986,6,256,12.1,50.4166666666667,44.4675,88.2,7.8,32.5,21.9375,67.5,24,37.3
257,1986,49,257,9.1,37.9166666666667,33.4425,88.2,5.8,24.1666666666667,16.3125,67.5,24,36.3
258,1986,96,258,11.7,48.75,42.9975,88.2,7.4,30.8333333333333,20.8125,67.5,24,36.8
259,1986,13,259,13.6,56.6666666666667,50.0933333333333,88.4,9.8,40.8333333333333,30.5433333333333,74.8,24,35
260,1986,60,260,12.8,53.3333333333333,47.1466666666667,88.4,9.7,40.4166666666667,30.2316666666667,74.8,24,32.9
261,1986,103,261,13.2,55,48.62,88.4,9.8,40.8333333333333,30.5433333333333,74.8,24,34
262,1986,24,262,12.9,53.75,47.67625,88.7,9.3,38.75,30.80625,79.5,24,30.5
263,1986,67,263,13.1,54.5833333333333,48.4154166666667,88.7,12.4,51.6666666666667,41.075,79.5,24,30
264,1986,114,264,13.1,54.5833333333333,48.4154166666667,88.7,10.5,43.75,34.78125,79.5,24,30.3
265,1986,31,265,10.6,44.1666666666667,39.485,89.4,11.4,47.5,37.525,79,24,31.2
266,1986,78,266,11.6,48.3333333333333,43.21,89.4,12.3,51.25,40.4875,79,24,29.1
267,1986,121,267,11.3,47.0833333333333,42.0925,89.4,10.5,43.75,34.5625,79,24,30.2
268,1986,42,268,11.1,46.25,41.11625,88.9,12.3,51.25,38.4375,75,24,28.3
269,1986,85,269,9.7,40.4166666666667,35.9304166666667,88.9,11.9,49.5833333333333,37.1875,75,24,29.8
270,1986,132,270,10.6,44.1666666666667,39.2641666666667,88.9,12.6,52.5,39.375,75,24,29.1
271,1987,4,271,57.3,397.916666666667,94.7041666666667,23.8,44.6,309.722222222222,48.0069444444444,15.5,14.4,
272,1987,51,272,96.2,668.055555555556,158.997222222222,23.8,42.7,296.527777777778,45.9618055555556,15.5,14.4,
273,1987,94,273,76.3,529.861111111111,126.106944444444,23.8,41.6,288.888888888889,44.7777777777778,15.5,14.4,
274,1987,15,274,99.4,690.277777777778,161.525,23.4,62.4,433.333333333333,61.9666666666667,14.3,14.4,
275,1987,58,275,94,652.777777777778,152.75,23.4,62.8,436.111111111111,62.3638888888889,14.3,14.4,
276,1987,105,276,98.6,684.722222222222,160.225,23.4,62.3,432.638888888889,61.8673611111111,14.3,14.4,
277,1987,22,277,98.5,684.027777777778,155.274305555556,22.7,75.9,527.083333333333,61.1416666666667,11.6,14.4,
278,1987,69,278,91,631.944444444444,143.451388888889,22.7,64.8,450,52.2,11.6,14.4,
279,1987,112,279,92.9,645.138888888889,146.446527777778,22.7,66.3,460.416666666667,53.4083333333333,11.6,14.4,
280,1987,33,280,105.1,729.861111111111,171.517361111111,23.5,86.3,599.305555555556,71.3173611111111,11.9,14.4,
281,1987,76,281,97.5,677.083333333333,159.114583333333,23.5,82.6,573.611111111111,68.2597222222222,11.9,14.4,
282,1987,123,282,102.5,711.805555555556,167.274305555556,23.5,82.7,574.305555555556,68.3423611111111,11.9,14.4,
283,1987,40,283,102,708.333333333333,161.5,22.8,94.7,657.638888888889,78.2590277777778,11.9,14.4,
284,1987,87,284,92.5,642.361111111111,146.458333333333,22.8,88.3,613.194444444444,72.9701388888889,11.9,14.4,
285,1987,130,285,79.1,549.305555555556,125.241666666667,22.8,78.3,543.75,64.70625,11.9,14.4,
286,1987,5,286,88.8,616.666666666667,146.766666666667,23.8,48.9,339.583333333333,53.99375,15.9,14.4,
287,1987,50,287,91.1,632.638888888889,150.568055555556,23.8,53.4,370.833333333333,58.9625,15.9,14.4,
288,1987,95,288,88.4,613.888888888889,146.105555555556,23.8,48.2,334.722222222222,53.2208333333333,15.9,14.4,
289,1987,14,289,85.5,593.75,140.125,23.6,60.5,420.138888888889,55.8784722222222,13.3,14.4,
290,1987,59,290,92.3,640.972222222222,151.269444444444,23.6,62.6,434.722222222222,57.8180555555556,13.3,14.4,
291,1987,104,291,89.2,619.444444444444,146.188888888889,23.6,69.6,483.333333333333,64.2833333333333,13.3,14.4,
292,1987,23,292,91.2,633.333333333333,146.933333333333,23.2,80,555.555555555556,75,13.5,14.4,
293,1987,68,293,83.8,581.944444444444,135.011111111111,23.2,70.6,490.277777777778,66.1875,13.5,14.4,
294,1987,113,294,86,597.222222222222,138.555555555556,23.2,75.9,527.083333333333,71.15625,13.5,14.4,
295,1987,32,295,93.5,649.305555555556,145.444444444444,22.4,73.4,509.722222222222,59.6375,11.7,14.4,
296,1987,77,296,101.3,703.472222222222,157.577777777778,22.4,84.7,588.194444444444,68.81875,11.7,14.4,
297,1987,122,297,92.2,640.277777777778,143.422222222222,22.4,87.1,604.861111111111,70.76875,11.7,14.4,
298,1987,41,298,106.3,738.194444444444,155.759027777778,21.1,86.7,602.083333333333,76.4645833333333,12.7,14.4,
299,1987,86,299,100.7,699.305555555556,147.553472222222,21.1,84.9,589.583333333333,74.8770833333333,12.7,14.4,
300,1987,131,300,92.5,642.361111111111,135.538194444444,21.1,84,583.333333333333,74.0833333333333,12.7,14.4,
301,1987,6,301,70.6,490.277777777778,117.176388888889,23.9,43.7,303.472222222222,55.8388888888889,18.4,14.4,
302,1987,49,302,68.2,473.611111111111,113.193055555556,23.9,38.3,265.972222222222,48.9388888888889,18.4,14.4,
303,1987,96,303,74.8,519.444444444444,124.147222222222,23.9,45.1,313.194444444444,57.6277777777778,18.4,14.4,
304,1987,13,304,78.7,546.527777777778,127.340972222222,23.3,59.8,415.277777777778,57.3083333333333,13.8,14.4,
305,1987,60,305,85.1,590.972222222222,137.696527777778,23.3,55,381.944444444444,52.7083333333333,13.8,14.4,
306,1987,103,306,82.9,575.694444444444,134.136805555556,23.3,60,416.666666666667,57.5,13.8,14.4,
307,1987,24,307,90.9,631.25,148.975,23.6,82.4,572.222222222222,73.8166666666667,12.9,14.4,
308,1987,67,308,90.9,631.25,148.975,23.6,65.6,455.555555555556,58.7666666666667,12.9,14.4,
309,1987,114,309,90.8,630.555555555556,148.811111111111,23.6,62.5,434.027777777778,55.9895833333333,12.9,14.4,
310,1987,31,310,91.1,632.638888888889,145.506944444444,23,82.5,572.916666666667,75.625,13.2,14.4,
311,1987,78,311,106.2,737.5,169.625,23,76.2,529.166666666667,69.85,13.2,14.4,
312,1987,121,312,100.6,698.611111111111,160.680555555556,23,74.7,518.75,68.475,13.2,14.4,
313,1987,42,313,85.2,591.666666666667,131.941666666667,22.3,83.7,581.25,68.00625,11.7,14.4,
314,1987,85,314,93,645.833333333333,144.020833333333,22.3,88.7,615.972222222222,72.06875,11.7,14.4,
315,1987,132,315,86,597.222222222222,133.180555555556,22.3,82.7,574.305555555556,67.19375,11.7,14.4,
316,1987,7,316,7.9,32.9166666666667,28.1108333333333,85.4,8.5,35.4166666666667,23.5520833333333,66.5,24,35.7
317,1987,48,317,8.33,34.7083333333333,29.6409166666667,85.4,8.4,35,23.275,66.5,24,36.3
318,1987,97,318,9.18,38.25,32.6655,85.4,9.3,38.75,25.76875,66.5,24,36
319,1987,12,319,12.42,51.75,44.091,85.2,14,58.3333333333333,40.7166666666667,69.8,24,38.6
320,1987,61,320,14.45,60.2083333333333,51.2975,85.2,14,58.3333333333333,40.7166666666667,69.8,24,36.4
321,1987,102,321,14.64,61,51.972,85.2,13,54.1666666666667,37.8083333333333,69.8,24,36.5
322,1987,25,322,16.85,70.2083333333333,59.9579166666667,85.4,14.4,60,40.8,68,24,35.9
323,1987,66,323,16.32,68,58.072,85.4,15.1,62.9166666666667,42.7833333333333,68,24,36.2
324,1987,115,324,17.2,71.6666666666667,61.2033333333333,85.4,16.5,68.75,46.75,68,24,36.5
325,1987,30,325,17.12,71.3333333333333,60.8473333333333,85.3,18.4,76.6666666666667,48.9133333333333,63.8,24,36.1
326,1987,79,326,17.26,71.9166666666667,61.3449166666667,85.3,18,75,47.85,63.8,24,38.5
327,1987,120,327,17.4,72.5,61.8425,85.3,24.9,103.75,66.1925,63.8,24,35.6
328,1987,43,328,17.96,74.8333333333333,63.758,85.2,21.7,90.4166666666667,49.7291666666667,55,24,36.8
329,1987,84,329,18.61,77.5416666666667,66.0655,85.2,21.7,90.4166666666667,49.7291666666667,55,24,36
330,1987,133,330,18.54,77.25,65.817,85.2,24.7,102.916666666667,56.6041666666667,55,24,35.5
331,1987,8,331,7.75,32.2916666666667,27.7708333333333,86,6.8,28.3333333333333,18.5583333333333,65.5,24,38.6
332,1987,47,332,7.87,32.7916666666667,28.2008333333333,86,9.1,37.9166666666667,24.8354166666667,65.5,24,38.8
333,1987,98,333,9.67,40.2916666666667,34.6508333333333,86,10.8,45,29.475,65.5,24,37.9
334,1987,11,334,13.22,55.0833333333333,47.42675,86.1,16.1,67.0833333333333,45.9520833333333,68.5,24,38.7
335,1987,62,335,14.15,58.9583333333333,50.763125,86.1,14.8,61.6666666666667,42.2416666666667,68.5,24,35.7
336,1987,101,336,14.81,61.7083333333333,53.130875,86.1,15.5,64.5833333333333,44.2395833333333,68.5,24,37.9
337,1987,26,337,16.38,68.25,58.76325,86.1,18.7,77.9166666666667,53.6066666666667,68.8,24,37.2
338,1987,65,338,16.35,68.125,58.655625,86.1,17.2,71.6666666666667,49.3066666666667,68.8,24,36.3
339,1987,116,339,16.81,70.0416666666667,60.305875,86.1,15.9,66.25,45.58,68.8,24,38.4
340,1987,29,340,16.95,70.625,60.7375,86,21,87.5,53.9875,61.7,24,36.6
341,1987,80,341,17.5,72.9166666666667,62.7083333333333,86,19.8,82.5,50.9025,61.7,24,36.1
342,1987,119,342,17.47,72.7916666666667,62.6008333333333,86,19.4,80.8333333333333,49.8741666666667,61.7,24,36.8
343,1987,44,343,17.81,74.2083333333333,64.0417916666667,86.3,23,95.8333333333333,54.625,57,24,36.4
344,1987,83,344,20.03,83.4583333333333,72.0245416666667,86.3,23.6,98.3333333333333,56.05,57,24,35.1
345,1987,134,345,19.35,80.625,69.579375,86.3,22,91.6666666666667,52.25,57,24,36.5
346,1987,9,346,9.46,39.4166666666667,33.9771666666667,86.2,10.2,42.5,29.0275,68.3,24,39.4
347,1987,46,347,11.53,48.0416666666667,41.4119166666667,86.2,13.3,55.4166666666667,37.8495833333333,68.3,24,38.2
348,1987,99,348,13.58,56.5833333333333,48.7748333333333,86.2,6.6,27.5,18.7825,68.3,24,38.9
349,1987,10,349,14.73,61.375,52.966625,86.3,16.5,68.75,48.675,70.8,24,38.8
350,1987,63,350,15.75,65.625,56.634375,86.3,16.1,67.0833333333333,47.495,70.8,24,38.9
351,1987,100,351,17.15,71.4583333333333,61.6685416666667,86.3,20,83.3333333333333,59,70.8,24,37.8
352,1987,27,352,17.51,72.9583333333333,62.9630416666667,86.3,20.7,86.25,56.0625,65,24,37.3
353,1987,64,353,17.77,74.0416666666667,63.8979583333333,86.3,26.5,110.416666666667,71.7708333333333,65,24,38.4
354,1987,117,354,18.6,77.5,66.8825,86.3,19.4,80.8333333333333,52.5416666666667,65,24,36.4
355,1987,28,355,17.31,72.125,61.88325,85.8,22.2,92.5,53.1875,57.5,24,35.9
356,1987,81,356,17.8,74.1666666666667,63.635,85.8,21.4,89.1666666666667,51.2708333333333,57.5,24,35.6
357,1987,118,357,18.06,75.25,64.5645,85.8,24.6,102.5,58.9375,57.5,24,35.6
358,1987,45,358,17.11,71.2916666666667,61.3108333333333,86,22.9,95.4166666666667,51.525,54,24,35.2
359,1987,82,359,18.26,76.0833333333333,65.4316666666667,86,17.9,74.5833333333333,40.275,54,24,34.6
360,1987,135,360,17.53,73.0416666666667,62.8158333333333,86,21.4,89.1666666666667,48.15,54,24,36.3
361,1987,1,361,4.55,18.9583333333333,15.81125,83.4,3.8,15.8333333333333,9.0725,57.3,24,38.8
362,1987,54,362,5.31,22.125,18.45225,83.4,3.1,12.9166666666667,7.40125,57.3,24,37
363,1987,91,363,4.62,19.25,16.0545,83.4,3,12.5,7.1625,57.3,24,37.4
364,1987,18,364,10.06,41.9166666666667,35.4615,84.6,7.5,31.25,19.625,62.8,24,36.9
365,1987,55,365,11.39,47.4583333333333,40.14975,84.6,12.1,50.4166666666667,31.6616666666667,62.8,24,37
366,1987,108,366,10.64,44.3333333333333,37.506,84.6,10.9,45.4166666666667,28.5216666666667,62.8,24,38.4
367,1987,19,367,10.94,45.5833333333333,38.3811666666667,84.2,11.1,46.25,27.51875,59.5,24,34.3
368,1987,72,368,11.96,49.8333333333333,41.9596666666667,84.2,12.7,52.9166666666667,31.4854166666667,59.5,24,35.1
369,1987,109,369,12.5,52.0833333333333,43.8541666666667,84.2,11.5,47.9166666666667,28.5104166666667,59.5,24,36.5
370,1987,36,370,13.07,54.4583333333333,45.9628333333333,84.4,10.9,45.4166666666667,29.5208333333333,65,24,37.6
371,1987,73,371,13.96,58.1666666666667,49.0926666666667,84.4,13.9,57.9166666666667,37.6458333333333,65,24,37.8
372,1987,126,372,14.88,62,52.328,84.4,12.4,51.6666666666667,33.5833333333333,65,24,36.8
373,1987,37,373,13.69,57.0416666666667,47.915,84,14,58.3333333333333,35,60,24,35.6
374,1987,90,374,14.57,60.7083333333333,50.995,84,14.7,61.25,36.75,60,24,36.2
375,1987,127,375,15.19,63.2916666666667,53.165,84,15.4,64.1666666666667,38.5,60,24,37.8
376,1987,2,376,7.8,32.5,27.625,85,6.6,27.5,16.9125,61.5,24,37.1
377,1987,53,377,8.73,36.375,30.91875,85,6.4,26.6666666666667,16.4,61.5,24,37.5
378,1987,92,378,8.15,33.9583333333333,28.8645833333333,85,6.4,26.6666666666667,16.4,61.5,24,36
379,1987,17,379,12.72,53,45.262,85.4,9.4,39.1666666666667,25.85,66,24,34.6
380,1987,56,380,13.03,54.2916666666667,46.1479166666667,85.4,13,54.1666666666667,33.3125,66,24,35.1
381,1987,107,381,12.91,53.7916666666667,45.9380833333333,85.4,12.1,50.4166666666667,33.275,66,24,34.2
382,1987,20,382,13.73,57.2083333333333,48.8559166666667,85.4,11.9,49.5833333333333,35.105,70.8,24,35.3
383,1987,71,383,14.19,59.125,50.49275,85.4,13,54.1666666666667,38.35,70.8,24,35.6
384,1987,110,384,14.48,60.3333333333333,51.5246666666667,85.4,11.1,46.25,32.745,70.8,24,34.3
385,1987,35,385,14.34,59.75,50.84725,85.1,13.7,57.0833333333333,38.8166666666667,68,24,33.9
386,1987,74,386,15.48,64.5,54.8895,85.1,15.4,64.1666666666667,43.6333333333333,68,24,35
387,1987,125,387,13.35,55.625,47.336875,85.1,11.9,49.5833333333333,33.7166666666667,68,24,36.1
388,1987,38,388,13.79,57.4583333333333,48.8395833333333,85,18.9,78.75,53.55,68,24,31.8
389,1987,89,389,16.23,67.625,57.48125,85,15.5,64.5833333333333,43.9166666666667,68,24,31.7
390,1987,128,390,15.53,64.7083333333333,55.0020833333333,85,16,66.6666666666667,45.3333333333333,68,24,34.7
391,1987,3,391,6.66,27.75,23.61525,85.1,4.6,19.1666666666667,11.7491666666667,61.3,24,37.7
392,1987,52,392,6.46,26.9166666666667,22.9060833333333,85.1,5.2,21.6666666666667,13.2816666666667,61.3,24,38
393,1987,93,393,6.78,28.25,24.04075,85.1,5.4,22.5,13.7925,61.3,24,36.7
394,1987,16,394,11.5,47.9166666666667,40.4895833333333,84.5,10.8,45,28.71,63.8,24,38
395,1987,57,395,12.34,51.4166666666667,43.4470833333333,84.5,12.1,50.4166666666667,32.1658333333333,63.8,24,36.5
396,1987,106,396,12.7,52.9166666666667,44.7145833333333,84.5,12.5,52.0833333333333,33.2291666666667,63.8,24,38.6
397,1987,21,397,13.65,56.875,48.400625,85.1,12.6,52.5,33.3375,63.5,24,35.3
398,1987,70,398,14.17,59.0416666666667,50.2444583333333,85.1,12.7,52.9166666666667,33.6020833333333,63.5,24,36.2
399,1987,111,399,13.95,58.125,49.464375,85.1,13,54.1666666666667,34.3958333333333,63.5,24,36.4
400,1987,34,400,14.05,58.5416666666667,49.6433333333333,84.8,15,62.5,42.375,67.8,24,36.8
401,1987,75,401,14.18,59.0833333333333,50.1026666666667,84.8,14.1,58.75,39.8325,67.8,24,35.2
402,1987,124,402,15.33,63.875,54.166,84.8,14.1,58.75,39.8325,67.8,24,35.4
403,1987,39,403,13.85,57.7083333333333,48.7058333333333,84.4,16.1,67.0833333333333,43.47,64.8,24,35.4
404,1987,88,404,15.17,63.2083333333333,53.3478333333333,84.4,16.2,67.5,43.74,64.8,24,35.5
405,1987,129,405,13.26,55.25,46.631,84.4,16,66.6666666666667,43.2,64.8,24,34.9
406,1988,1,406,42.5,213.56783919598,48.2663316582915,22.6,38.6,193.969849246231,32.3929648241206,16.7,19.9,
407,1988,54,407,62.3,313.065326633166,70.7527638190955,22.6,39.3,197.48743718593,32.9804020100503,16.7,19.9,
408,1988,91,408,58.7,294.974874371859,66.6643216080402,22.6,37.9,190.452261306533,31.805527638191,16.7,19.9,
409,1988,18,409,67.3,338.190954773869,78.4603015075377,23.2,58.6,294.472361809045,41.5206030150754,14.1,19.9,
410,1988,55,410,91.4,459.29648241206,106.556783919598,23.2,63,316.582914572864,44.6381909547739,14.1,19.9,
411,1988,108,411,91,457.286432160804,106.090452261307,23.2,58.1,291.959798994975,41.1663316582915,14.1,19.9,
412,1988,19,412,101.1,508.040201005025,119.389447236181,23.5,64.4,323.618090452261,45.9537688442211,14.2,19.9,
413,1988,72,413,90.2,453.266331658292,106.517587939699,23.5,55.2,277.386934673367,39.3889447236181,14.2,19.9,
414,1988,109,414,83.1,417.587939698493,98.1331658291457,23.5,62.3,313.065326633166,44.4552763819095,14.2,19.9,
415,1988,36,415,94,472.361809045226,107.226130653266,22.7,75,376.884422110553,48.2412060301507,12.8,19.9,
416,1988,73,416,100.8,506.532663316583,114.982914572864,22.7,77.5,389.447236180905,49.8492462311558,12.8,19.9,
417,1988,126,417,97.8,491.457286432161,111.560804020101,22.7,73.4,368.844221105528,47.2120603015075,12.8,19.9,
418,1988,37,418,98.2,493.467336683417,102.147738693467,20.7,87.3,438.693467336683,53.0819095477387,12.1,19.9,
419,1988,90,419,111.2,558.793969849246,115.670351758794,20.7,90.9,456.78391959799,55.2708542713568,12.1,19.9,
420,1988,127,420,68.4,343.718592964824,71.1497487437186,20.7,66.9,336.180904522613,40.6778894472362,12.1,19.9,
421,1988,2,421,104.3,524.120603015075,121.071859296482,23.1,54.6,274.371859296482,35.3939698492462,12.9,19.9,
422,1988,53,422,102.4,514.572864321608,118.866331658291,23.1,55.3,277.889447236181,35.8477386934673,12.9,19.9,
423,1988,92,423,109.2,548.743718592965,126.759798994975,23.1,55,276.381909547739,35.6532663316583,12.9,19.9,
424,1988,17,424,136.4,685.427135678392,154.221105527638,22.5,71.9,361.306532663317,43.356783919598,12,19.9,
425,1988,56,425,119.8,602.010050251256,135.452261306533,22.5,77.1,387.437185929648,46.4924623115578,12,19.9,
426,1988,107,426,138,693.467336683417,156.030150753769,22.5,85.5,429.64824120603,51.5577889447236,12,19.9,
427,1988,20,427,130.1,653.768844221105,151.020603015075,23.1,85.4,429.145728643216,60.0804020100503,14,19.9,
428,1988,71,428,131.1,658.793969849246,152.181407035176,23.1,88.3,443.718592964824,62.1206030150754,14,19.9,
429,1988,110,429,133.8,672.361809045226,155.315577889447,23.1,86.9,436.683417085427,61.1356783919598,14,19.9,
430,1988,35,430,121.4,610.050251256282,134.211055276382,22,106,532.663316582915,62.8542713567839,11.8,19.9,
431,1988,74,431,128.1,643.718592964824,141.618090452261,22,106.5,535.175879396985,63.1507537688442,11.8,19.9,
432,1988,125,432,129.3,649.748743718593,142.94472361809,22,105.4,529.64824120603,62.4984924623116,11.8,19.9,
433,1988,38,433,131.2,659.29648241206,145.045226130653,22,104.8,526.633165829146,65.3025125628141,12.4,19.9,
434,1988,89,434,110.9,557.286432160804,122.603015075377,22,110,552.763819095477,68.5427135678392,12.4,19.9,
435,1988,128,435,121.2,609.045226130653,133.989949748744,22,117.8,591.959798994975,73.4030150753769,12.4,19.9,
436,1988,3,436,82.2,413.065326633166,99.9618090452261,24.2,45.2,227.13567839196,27.7105527638191,12.2,19.9,
437,1988,52,437,86.8,436.180904522613,105.555778894472,24.2,48.4,243.21608040201,29.6723618090452,12.2,19.9,
438,1988,93,438,92.9,466.834170854271,112.973869346734,24.2,48.3,242.713567839196,29.6110552763819,12.2,19.9,
439,1988,16,439,110.5,555.276381909548,133.821608040201,24.1,59.5,298.994974874372,36.4773869346734,12.2,19.9,
440,1988,57,440,95.6,480.402010050251,115.776884422111,24.1,67.1,337.185929648241,41.1366834170854,12.2,19.9,
441,1988,106,441,106.4,534.673366834171,128.856281407035,24.1,69.1,347.236180904523,42.3628140703518,12.2,19.9,
442,1988,21,442,111.6,560.804020100502,132.910552763819,23.7,87,437.185929648241,56.8341708542714,13,19.9,
443,1988,70,443,115.6,580.904522613065,137.674371859296,23.7,86.4,434.170854271357,56.4422110552764,13,19.9,
444,1988,111,444,119.4,600,142.2,23.7,87.6,440.201005025126,57.2261306532663,13,19.9,
445,1988,34,445,111.6,560.804020100502,127.863316582915,22.8,91.2,458.291457286432,53.6201005025126,11.7,19.9,
446,1988,75,446,119.9,602.51256281407,137.372864321608,22.8,92.5,464.824120603015,54.3844221105528,11.7,19.9,
447,1988,124,447,123.3,619.597989949749,141.268341708543,22.8,99,497.48743718593,58.2060301507538,11.7,19.9,
448,1988,39,448,128.9,647.738693467337,143.150251256281,22.1,94,472.361809045226,55.7386934673367,11.8,19.9,
449,1988,88,449,119.1,598.492462311558,132.266834170854,22.1,92.5,464.824120603015,54.8492462311558,11.8,19.9,
450,1988,129,450,119.6,601.005025125628,132.822110552764,22.1,103.6,520.603015075377,61.4311557788945,11.8,19.9,
451,1988,4,451,7.84,32.6666666666667,28.6813333333333,87.8,4.2,17.5,14.9275,85.3,24,38.3
452,1988,51,452,7.68,32,28.096,87.8,5.1,21.25,18.12625,85.3,24,38
